group,Locus,id,dist
Bird,IGL,Hoatzin/bOpiHoa1_pri,1808.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,11999.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,23648.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,10390.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,16725.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,3667.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,12327.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,3216.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,17593.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,2120.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,14431.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,19771.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,15089.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,14799.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,94633.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,60405.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,16047.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,19598.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,66116.0
Bird,TRA,Hoatzin/bOpiHoa1_pri,46005.0
Bird,TRB,Hoatzin/bOpiHoa1_pri,5372.0
Bird,TRB,Hoatzin/bOpiHoa1_pri,2285.0
Bird,TRB,Hoatzin/bOpiHoa1_pri,2281.0
Bird,TRB,Hoatzin/bOpiHoa1_pri,2316.0
Bird,TRB,Hoatzin/bOpiHoa1_pri,5373.0
Bird,TRB,Hoatzin/bOpiHoa1_pri,2213.0
Bird,TRB,Hoatzin/bOpiHoa1_pri,2269.0
Bird,TRB,Hoatzin/bOpiHoa1_pri,2292.0
Bird,TRB,Hoatzin/bOpiHoa1_pri,2525.0
Bird,TRB,Hoatzin/bOpiHoa1_pri,37375.0
Bird,TRG,Hoatzin/bOpiHoa1_pri,1801.0
Bird,TRG,Hoatzin/bOpiHoa1_pri,3765.0
Bird,TRG,Hoatzin/bOpiHoa1_pri,1875.0
Bird,TRG,Hoatzin/bOpiHoa1_pri,2502.0
Bird,TRG,Hoatzin/bOpiHoa1_pri,1801.0
Bird,TRG,Hoatzin/bOpiHoa1_pri,3764.0
Bird,TRG,Hoatzin/bOpiHoa1_pri,1875.0
Bird,TRG,Hoatzin/bOpiHoa1_pri,2502.0
Bird,TRG,Hoatzin/bOpiHoa1_pri,1807.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,108.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,3486.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,131.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,398.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,110.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,442.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,1013.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,109.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,425.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,110.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,442.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,1013.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,109.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,538.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,530.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,71.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,821.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,731.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,105.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,305.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,752.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,110.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,374.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,969.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,129.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,544.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,364.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,671.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,82.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,688.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,94.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,3113.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,368.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,131.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,524.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,362.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,772.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,13.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,849.0
Bird,IGH,Humboldt_Penguin/bSphHub1_alt,34.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,8996.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,18619.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,3280.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,3629.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,9487.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,418.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,7761.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,19047.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,15660.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,10099.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,418.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,7846.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,12913.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,9651.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,418.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,7846.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,12913.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,9646.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,418.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,7388.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,16202.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,24797.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,24794.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,24790.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,8546.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,16419.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,7799.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,9875.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,17787.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,7114.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,15225.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,8370.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,18032.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,8274.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,20118.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,43325.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,17496.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,20985.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,7557.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,20314.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,7558.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,20297.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,18323.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,33393.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,17827.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,24352.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,405.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,10560.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,11352.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,418.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,11067.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,31544.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,15613.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,5570.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,2145.0
Bird,TRA,Humboldt_Penguin/bSphHub1_alt,95873.0
Bird,TRB,Humboldt_Penguin/bSphHub1_alt,38399.0
Bird,TRB,Humboldt_Penguin/bSphHub1_alt,30520.0
Bird,TRB,Humboldt_Penguin/bSphHub1_alt,3138.0
Bird,TRG,Humboldt_Penguin/bSphHub1_alt,4083.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,80.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,326.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,522.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,59.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,550.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,177.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,666.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,59.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,932.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,555.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,708.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,121.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,3247.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,50.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,881.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,138.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,771.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,105.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,829.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,114.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,900.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,255.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,1026.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,81.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,1086.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,23.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,498.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,89.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,618.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,114.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,460.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,78.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,930.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,126.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,496.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,140.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,407.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,4813.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,412.0
Bird,IGH,Humboldt_Penguin/bSphHub1_pri,16.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,2434.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,2458.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,1415.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,1861.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,753.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,532.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,633.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,718.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,1528.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,519.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,628.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,890.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,754.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,730.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,517.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,521.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,527.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,511.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,1315.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,790.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,403.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,718.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,1528.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,519.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,628.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,890.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,754.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,517.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,521.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,527.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,511.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,1315.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,557.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,687.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,772.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,1315.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,790.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,403.0
Bird,IGL,Humboldt_Penguin/bSphHub1_pri,718.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,8955.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,18579.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,3279.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,3634.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,10634.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,8140.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,20156.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,13729.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,9720.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,8244.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,12615.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,9986.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,8718.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,25784.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,7789.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,22516.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,10925.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,407.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,5306.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,2082.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,20193.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,8516.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,16372.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,7811.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,10304.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,9738.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,7512.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,15762.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,8369.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,18044.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,8293.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,11327.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,41680.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,17777.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,10434.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,7808.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,20340.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,7787.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,10827.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,32812.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,24720.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,24335.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,7548.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,20299.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,8304.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,10488.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,33476.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,17781.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,24295.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,10958.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,8968.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,11501.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,31636.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,15307.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,407.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,5571.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,2142.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,20806.0
Bird,TRA,Humboldt_Penguin/bSphHub1_pri,97552.0
Bird,TRB,Humboldt_Penguin/bSphHub1_pri,38398.0
Bird,TRB,Humboldt_Penguin/bSphHub1_pri,30520.0
Bird,TRB,Humboldt_Penguin/bSphHub1_pri,3138.0
Bird,TRG,Humboldt_Penguin/bSphHub1_pri,4083.0
Bird,TRG,Humboldt_Penguin/bSphHub1_pri,4217.0
Bird,TRG,Humboldt_Penguin/bSphHub1_pri,2306.0
Bird,IGH,Kagu/bRhyJub1_alt,114.0
Bird,IGH,Kagu/bRhyJub1_alt,1944.0
Bird,IGH,Kagu/bRhyJub1_alt,94.0
Bird,IGH,Kagu/bRhyJub1_alt,477.0
Bird,IGH,Kagu/bRhyJub1_alt,131.0
Bird,IGH,Kagu/bRhyJub1_alt,1342.0
Bird,IGH,Kagu/bRhyJub1_alt,95.0
Bird,IGH,Kagu/bRhyJub1_alt,948.0
Bird,IGH,Kagu/bRhyJub1_alt,9.0
Bird,IGH,Kagu/bRhyJub1_alt,3771.0
Bird,IGH,Kagu/bRhyJub1_alt,105.0
Bird,IGH,Kagu/bRhyJub1_alt,802.0
Bird,IGH,Kagu/bRhyJub1_alt,113.0
Bird,IGH,Kagu/bRhyJub1_alt,477.0
Bird,IGH,Kagu/bRhyJub1_alt,756.0
Bird,IGH,Kagu/bRhyJub1_alt,125.0
Bird,IGH,Kagu/bRhyJub1_alt,383.0
Bird,IGH,Kagu/bRhyJub1_alt,1580.0
Bird,IGH,Kagu/bRhyJub1_alt,104.0
Bird,IGH,Kagu/bRhyJub1_alt,435.0
Bird,IGH,Kagu/bRhyJub1_alt,879.0
Bird,IGH,Kagu/bRhyJub1_alt,106.0
Bird,IGH,Kagu/bRhyJub1_alt,412.0
Bird,IGH,Kagu/bRhyJub1_alt,50.0
Bird,IGH,Kagu/bRhyJub1_alt,1308.0
Bird,IGH,Kagu/bRhyJub1_alt,123.0
Bird,IGH,Kagu/bRhyJub1_alt,491.0
Bird,IGH,Kagu/bRhyJub1_alt,1448.0
Bird,IGH,Kagu/bRhyJub1_alt,913.0
Bird,IGH,Kagu/bRhyJub1_alt,110.0
Bird,IGH,Kagu/bRhyJub1_alt,2224.0
Bird,IGH,Kagu/bRhyJub1_alt,96.0
Bird,IGH,Kagu/bRhyJub1_alt,383.0
Bird,IGH,Kagu/bRhyJub1_alt,168.0
Bird,IGH,Kagu/bRhyJub1_alt,1509.0
Bird,IGH,Kagu/bRhyJub1_alt,111.0
Bird,IGH,Kagu/bRhyJub1_alt,404.0
Bird,IGH,Kagu/bRhyJub1_alt,752.0
Bird,IGH,Kagu/bRhyJub1_alt,108.0
Bird,IGH,Kagu/bRhyJub1_alt,1365.0
Bird,IGH,Kagu/bRhyJub1_alt,373.0
Bird,IGH,Kagu/bRhyJub1_alt,1038.0
Bird,IGH,Kagu/bRhyJub1_alt,23.0
Bird,IGH,Kagu/bRhyJub1_alt,864.0
Bird,IGH,Kagu/bRhyJub1_alt,128.0
Bird,IGH,Kagu/bRhyJub1_alt,384.0
Bird,IGH,Kagu/bRhyJub1_alt,921.0
Bird,IGH,Kagu/bRhyJub1_alt,356.0
Bird,IGH,Kagu/bRhyJub1_alt,2070.0
Bird,IGH,Kagu/bRhyJub1_alt,108.0
Bird,IGH,Kagu/bRhyJub1_alt,497.0
Bird,IGH,Kagu/bRhyJub1_alt,844.0
Bird,IGH,Kagu/bRhyJub1_alt,77.0
Bird,IGH,Kagu/bRhyJub1_alt,2188.0
Bird,IGH,Kagu/bRhyJub1_alt,116.0
Bird,IGH,Kagu/bRhyJub1_alt,491.0
Bird,IGH,Kagu/bRhyJub1_alt,460.0
Bird,IGH,Kagu/bRhyJub1_alt,81.0
Bird,IGH,Kagu/bRhyJub1_alt,874.0
Bird,IGH,Kagu/bRhyJub1_alt,22.0
Bird,IGH,Kagu/bRhyJub1_alt,1642.0
Bird,IGH,Kagu/bRhyJub1_alt,41.0
Bird,IGH,Kagu/bRhyJub1_alt,470.0
Bird,IGH,Kagu/bRhyJub1_alt,3112.0
Bird,IGH,Kagu/bRhyJub1_alt,91.0
Bird,IGL,Kagu/bRhyJub1_alt,763.0
Bird,IGL,Kagu/bRhyJub1_alt,533.0
Bird,IGL,Kagu/bRhyJub1_alt,1336.0
Bird,IGL,Kagu/bRhyJub1_alt,1634.0
Bird,IGL,Kagu/bRhyJub1_alt,913.0
Bird,IGL,Kagu/bRhyJub1_alt,762.0
Bird,IGL,Kagu/bRhyJub1_alt,533.0
Bird,IGL,Kagu/bRhyJub1_alt,661.0
Bird,IGL,Kagu/bRhyJub1_alt,908.0
Bird,IGL,Kagu/bRhyJub1_alt,1327.0
Bird,IGL,Kagu/bRhyJub1_alt,872.0
Bird,IGL,Kagu/bRhyJub1_alt,791.0
Bird,IGL,Kagu/bRhyJub1_alt,907.0
Bird,IGL,Kagu/bRhyJub1_alt,523.0
Bird,IGL,Kagu/bRhyJub1_alt,1336.0
Bird,IGL,Kagu/bRhyJub1_alt,1800.0
Bird,IGL,Kagu/bRhyJub1_alt,3304.0
Bird,TRA,Kagu/bRhyJub1_alt,18799.0
Bird,TRG,Kagu/bRhyJub1_alt,1271.0
Bird,TRG,Kagu/bRhyJub1_alt,2626.0
Bird,TRG,Kagu/bRhyJub1_alt,3504.0
Bird,TRG,Kagu/bRhyJub1_alt,1875.0
Bird,TRG,Kagu/bRhyJub1_alt,3689.0
Bird,TRG,Kagu/bRhyJub1_alt,1271.0
Bird,IGH,Kagu/bRhyJub1_pri,361.0
Bird,IGH,Kagu/bRhyJub1_pri,1582.0
Bird,IGH,Kagu/bRhyJub1_pri,101.0
Bird,IGH,Kagu/bRhyJub1_pri,474.0
Bird,IGH,Kagu/bRhyJub1_pri,1469.0
Bird,IGH,Kagu/bRhyJub1_pri,99.0
Bird,IGH,Kagu/bRhyJub1_pri,957.0
Bird,IGH,Kagu/bRhyJub1_pri,357.0
Bird,IGH,Kagu/bRhyJub1_pri,3414.0
Bird,IGH,Kagu/bRhyJub1_pri,105.0
Bird,IGH,Kagu/bRhyJub1_pri,802.0
Bird,IGH,Kagu/bRhyJub1_pri,113.0
Bird,IGH,Kagu/bRhyJub1_pri,454.0
Bird,IGH,Kagu/bRhyJub1_pri,23.0
Bird,IGH,Kagu/bRhyJub1_pri,2079.0
Bird,IGH,Kagu/bRhyJub1_pri,111.0
Bird,IGH,Kagu/bRhyJub1_pri,880.0
Bird,IGH,Kagu/bRhyJub1_pri,115.0
Bird,IGH,Kagu/bRhyJub1_pri,411.0
Bird,IGH,Kagu/bRhyJub1_pri,1845.0
Bird,IGH,Kagu/bRhyJub1_pri,110.0
Bird,IGH,Kagu/bRhyJub1_pri,2224.0
Bird,IGH,Kagu/bRhyJub1_pri,96.0
Bird,IGH,Kagu/bRhyJub1_pri,383.0
Bird,IGH,Kagu/bRhyJub1_pri,1655.0
Bird,IGH,Kagu/bRhyJub1_pri,111.0
Bird,IGH,Kagu/bRhyJub1_pri,1156.0
Bird,IGH,Kagu/bRhyJub1_pri,108.0
Bird,IGH,Kagu/bRhyJub1_pri,1365.0
Bird,IGH,Kagu/bRhyJub1_pri,373.0
Bird,IGH,Kagu/bRhyJub1_pri,860.0
Bird,IGH,Kagu/bRhyJub1_pri,111.0
Bird,IGH,Kagu/bRhyJub1_pri,1148.0
Bird,IGH,Kagu/bRhyJub1_pri,93.0
Bird,IGH,Kagu/bRhyJub1_pri,992.0
Bird,IGH,Kagu/bRhyJub1_pri,30.0
Bird,IGH,Kagu/bRhyJub1_pri,1295.0
Bird,IGH,Kagu/bRhyJub1_pri,356.0
Bird,IGH,Kagu/bRhyJub1_pri,2071.0
Bird,IGH,Kagu/bRhyJub1_pri,108.0
Bird,IGH,Kagu/bRhyJub1_pri,479.0
Bird,IGH,Kagu/bRhyJub1_pri,862.0
Bird,IGH,Kagu/bRhyJub1_pri,77.0
Bird,IGH,Kagu/bRhyJub1_pri,2188.0
Bird,IGH,Kagu/bRhyJub1_pri,116.0
Bird,IGH,Kagu/bRhyJub1_pri,491.0
Bird,IGH,Kagu/bRhyJub1_pri,460.0
Bird,IGH,Kagu/bRhyJub1_pri,81.0
Bird,IGH,Kagu/bRhyJub1_pri,874.0
Bird,IGH,Kagu/bRhyJub1_pri,22.0
Bird,IGH,Kagu/bRhyJub1_pri,1683.0
Bird,IGH,Kagu/bRhyJub1_pri,448.0
Bird,IGH,Kagu/bRhyJub1_pri,3133.0
Bird,IGH,Kagu/bRhyJub1_pri,90.0
Bird,IGL,Kagu/bRhyJub1_pri,765.0
Bird,IGL,Kagu/bRhyJub1_pri,533.0
Bird,IGL,Kagu/bRhyJub1_pri,1332.0
Bird,IGL,Kagu/bRhyJub1_pri,1635.0
Bird,IGL,Kagu/bRhyJub1_pri,913.0
Bird,IGL,Kagu/bRhyJub1_pri,765.0
Bird,IGL,Kagu/bRhyJub1_pri,533.0
Bird,IGL,Kagu/bRhyJub1_pri,661.0
Bird,IGL,Kagu/bRhyJub1_pri,904.0
Bird,IGL,Kagu/bRhyJub1_pri,1326.0
Bird,IGL,Kagu/bRhyJub1_pri,872.0
Bird,IGL,Kagu/bRhyJub1_pri,791.0
Bird,IGL,Kagu/bRhyJub1_pri,908.0
Bird,IGL,Kagu/bRhyJub1_pri,529.0
Bird,IGL,Kagu/bRhyJub1_pri,791.0
Bird,IGL,Kagu/bRhyJub1_pri,905.0
Bird,IGL,Kagu/bRhyJub1_pri,523.0
Bird,IGL,Kagu/bRhyJub1_pri,1332.0
