group,gene,Locus,cys_frac
Bird,V,TRB,0.03202846975088968
Bird,V,TRB,0.035211267605633804
Bird,V,TRB,0.045774647887323945
Bird,V,TRG,0.046511627906976744
Bird,V,TRG,0.04040404040404041
Bird,V,TRG,0.03103448275862069
Bird,V,TRG,0.04318936877076412
Bird,V,TRG,0.03618421052631579
Bird,V,IGL,0.07612456747404844
Bird,V,IGL,0.08058608058608059
Bird,V,IGL,0.02877697841726619
Bird,V,IGL,0.02491103202846975
Bird,V,IGL,0.033783783783783786
Bird,V,IGL,0.0421455938697318
Bird,V,IGL,0.06962025316455696
Bird,V,IGL,0.024734982332155476
Bird,V,IGL,0.034482758620689655
Bird,V,IGL,0.032846715328467155
Bird,V,IGL,0.02702702702702703
Bird,V,IGL,0.03496503496503497
Bird,V,IGL,0.025925925925925925
Bird,V,IGL,0.027586206896551724
Bird,V,IGL,0.034482758620689655
Bird,V,TRA,0.02564102564102564
Bird,V,TRA,0.05985915492957746
Bird,V,TRA,0.02564102564102564
Bird,V,TRA,0.0627177700348432
Bird,V,TRA,0.033707865168539325
Bird,V,TRA,0.06690140845070422
Bird,V,TRA,0.057971014492753624
Bird,V,TRA,0.029304029304029304
Bird,V,TRA,0.05985915492957746
Bird,V,TRA,0.06690140845070422
Bird,V,TRA,0.03759398496240601
Bird,V,TRA,0.04
Bird,V,TRA,0.023622047244094488
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03985507246376811
Bird,V,TRB,0.03436426116838488
Bird,V,TRB,0.04225352112676056
Bird,V,TRB,0.03202846975088968
Bird,V,TRB,0.04225352112676056
Bird,V,TRB,0.03202846975088968
Bird,V,TRB,0.04225352112676056
Bird,V,TRB,0.03169014084507042
Bird,V,TRB,0.04225352112676056
Bird,V,TRB,0.03169014084507042
Bird,V,TRB,0.045774647887323945
Bird,V,TRB,0.03169014084507042
Bird,V,IGH,0.04868913857677903
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.004016064257028112
Bird,V,IGH,0.06489675516224189
Bird,V,IGH,0.024305555555555556
Bird,V,IGH,0.03802281368821293
Bird,V,IGH,0.03496503496503497
Bird,V,IGH,0.051094890510948905
Bird,V,IGH,0.03333333333333333
Bird,V,IGH,0.051094890510948905
Bird,V,IGH,0.025925925925925925
Bird,V,IGH,0.04
Bird,V,IGH,0.0353356890459364
Bird,V,IGH,0.03355704697986577
Bird,V,IGH,0.0299625468164794
Bird,V,IGH,0.024054982817869417
Bird,V,IGH,0.043795620437956206
Bird,V,IGH,0.02027027027027027
Bird,V,IGH,0.05128205128205128
Bird,V,IGH,0.03543307086614173
Bird,V,IGH,0.025454545454545455
Bird,V,IGH,0.05947955390334572
Bird,V,IGH,0.017421602787456445
Bird,V,IGH,0.051094890510948905
Bird,V,IGH,0.04363636363636364
Bird,V,IGH,0.0299625468164794
Bird,V,IGH,0.04
Bird,V,IGH,0.025454545454545455
Bird,V,IGH,0.0353356890459364
Bird,V,IGH,0.020134228187919462
Bird,V,IGH,0.04363636363636364
Bird,V,IGH,0.0299625468164794
Bird,V,IGH,0.020833333333333332
Bird,V,IGH,0.045627376425855515
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.03488372093023256
Bird,V,IGH,0.026217228464419477
Bird,V,IGH,0.043478260869565216
Bird,V,IGH,0.04642857142857143
Bird,V,IGH,0.051094890510948905
Bird,V,IGH,0.017985611510791366
Bird,V,IGH,0.03754266211604096
Bird,V,IGH,0.0353356890459364
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.043795620437956206
Bird,V,IGH,0.03484320557491289
Bird,V,IGH,0.036544850498338874
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.025925925925925925
Bird,V,IGH,0.04
Bird,V,IGH,0.03496503496503497
Bird,V,IGH,0.04744525547445255
Bird,V,IGH,0.05454545454545454
Bird,V,IGH,0.04
Bird,V,IGH,0.025454545454545455
Bird,V,IGH,0.0299625468164794
Bird,V,IGH,0.04727272727272727
Bird,V,IGH,0.0299625468164794
Bird,V,IGH,0.027491408934707903
Bird,V,IGH,0.040145985401459854
Bird,V,IGH,0.02027027027027027
Bird,V,IGH,0.05128205128205128
Bird,V,IGH,0.03636363636363636
Bird,V,IGH,0.02702702702702703
Bird,V,IGH,0.06204379562043796
Bird,V,IGH,0.01718213058419244
Bird,V,IGH,0.04887218045112782
Bird,V,IGH,0.04727272727272727
Bird,V,IGH,0.0299625468164794
Bird,V,IGH,0.053691275167785234
Bird,V,IGH,0.03880597014925373
Bird,V,IGH,0.04659498207885305
Bird,V,IGH,0.060498220640569395
Bird,V,IGH,0.03934426229508197
Bird,V,IGH,0.02962962962962963
Bird,V,IGH,0.03773584905660377
Bird,V,IGH,0.033707865168539325
Bird,V,IGH,0.034482758620689655
Bird,V,IGH,0.05947955390334572
Bird,V,IGH,0.038869257950530034
Bird,V,IGH,0.020477815699658702
Bird,V,IGH,0.04727272727272727
Bird,V,IGH,0.0299625468164794
Bird,V,IGH,0.020618556701030927
Bird,V,IGH,0.03745318352059925
Bird,V,IGH,0.02631578947368421
Bird,V,IGH,0.038461538461538464
Bird,V,IGH,0.05454545454545454
Bird,V,IGH,0.04
Bird,V,IGH,0.05947955390334572
Bird,V,IGH,0.019230769230769232
Bird,V,IGH,0.051094890510948905
Bird,V,IGH,0.04363636363636364
Bird,V,IGH,0.0299625468164794
Bird,V,IGH,0.053691275167785234
Bird,V,IGH,0.03880597014925373
Bird,V,IGH,0.04744525547445255
Bird,V,IGH,0.060498220640569395
Bird,V,IGH,0.05514705882352941
Bird,V,IGH,0.04
Bird,V,IGH,0.025454545454545455
Bird,V,IGH,0.04946996466431095
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.0037593984962406013
Bird,V,IGH,0.04332129963898917
Bird,V,IGH,0.01644736842105263
Bird,V,IGH,0.043795620437956206
Bird,V,IGH,0.03435114503816794
Bird,V,IGH,0.02681992337164751
Bird,V,IGH,0.045936395759717315
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.038869257950530034
Bird,V,IGH,0.023333333333333334
Bird,V,IGH,0.040145985401459854
Bird,V,IGH,0.0313588850174216
Bird,V,IGH,0.020618556701030927
Bird,V,IGH,0.0353356890459364
Bird,V,IGH,0.02
Bird,V,IGH,0.04727272727272727
Bird,V,IGH,0.033707865168539325
Bird,V,IGH,0.027777777777777776
Bird,V,IGH,0.049429657794676805
Bird,V,IGH,0.03180212014134275
Bird,V,IGH,0.03986710963455149
Bird,V,IGH,0.04513888888888889
Bird,V,IGH,0.05017921146953405
Bird,V,IGH,0.047619047619047616
Bird,V,IGH,0.014545454545454545
Bird,V,IGH,0.03557312252964427
Bird,V,IGH,0.033707865168539325
Bird,V,IGH,0.04727272727272727
Bird,V,IGH,0.05263157894736842
Bird,V,IGH,0.045112781954887216
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.036065573770491806
Bird,V,IGH,0.04363636363636364
Bird,V,IGH,0.02158273381294964
Bird,V,IGH,0.051094890510948905
Bird,V,IGH,0.0353356890459364
Bird,V,IGH,0.024305555555555556
Bird,V,IGH,0.024734982332155476
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.045774647887323945
Bird,V,IGH,0.051094890510948905
Bird,V,IGH,0.013888888888888888
Bird,V,IGH,0.03663003663003663
Bird,V,IGH,0.034129692832764506
Bird,V,IGH,0.08016877637130802
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.05734767025089606
Bird,V,IGH,0.04744525547445255
Bird,V,IGH,0.05263157894736842
Bird,V,IGH,0.016129032258064516
Bird,V,IGL,0.031141868512110725
Bird,V,IGL,0.060810810810810814
Bird,V,IGL,0.027972027972027972
Bird,V,IGL,0.02491103202846975
Bird,V,IGL,0.02491103202846975
Bird,V,IGL,0.07394366197183098
Bird,V,IGL,0.028268551236749116
Bird,V,IGL,0.027972027972027972
Bird,V,IGL,0.02491103202846975
Bird,V,IGL,0.02491103202846975
Bird,V,IGL,0.07394366197183098
Bird,V,IGL,0.027874564459930314
Bird,V,IGL,0.059800664451827246
Bird,V,IGL,0.07420494699646643
Bird,V,IGL,0.03125
Bird,V,IGL,0.10622710622710622
Bird,V,IGL,0.059800664451827246
Bird,V,IGL,0.034482758620689655
Bird,V,IGL,0.06810035842293907
Bird,V,IGL,0.031141868512110725
Bird,V,IGL,0.060810810810810814
Bird,V,IGL,0.04150943396226415
Bird,V,IGL,0.02877697841726619
Bird,V,IGL,0.04150943396226415
Bird,V,IGL,0.028469750889679714
Bird,V,IGL,0.060810810810810814
Bird,V,IGL,0.041811846689895474
Bird,V,IGL,0.03202846975088968
Bird,V,IGL,0.043795620437956206
Bird,V,IGL,0.10622710622710622
Bird,V,IGL,0.059800664451827246
Bird,V,IGL,0.043795620437956206
Bird,V,IGL,0.06810035842293907
Bird,V,IGL,0.031141868512110725
Bird,V,IGL,0.060810810810810814
Bird,V,IGL,0.035211267605633804
Bird,V,IGL,0.03787878787878788
Bird,V,IGL,0.028268551236749116
Bird,V,IGL,0.031141868512110725
Bird,V,IGL,0.060810810810810814
Bird,V,IGL,0.041666666666666664
Bird,V,IGL,0.03597122302158273
Bird,V,IGL,0.025089605734767026
Bird,V,IGL,0.031496062992125984
Bird,V,IGL,0.034482758620689655
Bird,V,IGL,0.02867383512544803
Bird,V,IGL,0.031496062992125984
Bird,V,IGL,0.031496062992125984
Bird,V,IGL,0.03103448275862069
Bird,V,IGL,0.031496062992125984
Bird,V,IGL,0.07958477508650519
Bird,V,TRA,0.06690140845070422
Bird,V,TRA,0.03333333333333333
Bird,V,TRA,0.05985915492957746
Bird,V,TRA,0.03333333333333333
Bird,V,TRA,0.06338028169014084
Bird,V,TRA,0.03333333333333333
Bird,V,TRA,0.06338028169014084
Bird,V,TRA,0.03333333333333333
Bird,V,TRA,0.056338028169014086
Bird,V,TRA,0.03333333333333333
Bird,V,TRA,0.03333333333333333
Bird,V,TRA,0.06338028169014084
Bird,V,TRA,0.01968503937007874
Bird,V,TRA,0.03745318352059925
Bird,V,TRA,0.02564102564102564
Bird,V,TRA,0.06338028169014084
Bird,V,TRA,0.01968503937007874
Bird,V,TRA,0.03787878787878788
Bird,V,TRA,0.05985915492957746
Bird,V,TRA,0.03663003663003663
Bird,V,TRA,0.05985915492957746
Bird,V,TRA,0.03663003663003663
Bird,V,TRA,0.06690140845070422
Bird,V,TRA,0.03663003663003663
Bird,V,TRA,0.06338028169014084
Bird,V,TRA,0.040145985401459854
Bird,V,TRA,0.020689655172413793
Bird,V,TRA,0.06338028169014084
Bird,V,TRA,0.02564102564102564
Bird,V,TRA,0.07042253521126761
Bird,V,TRA,0.02564102564102564
Bird,V,TRA,0.033707865168539325
Bird,V,TRA,0.02564102564102564
Bird,V,TRA,0.056338028169014086
Bird,V,TRA,0.02197802197802198
Bird,V,TRA,0.03745318352059925
Bird,V,TRA,0.03717472118959108
Bird,V,TRA,0.04710144927536232
Bird,V,TRA,0.04710144927536232
Bird,V,TRA,0.04710144927536232
Bird,V,TRA,0.043478260869565216
Bird,V,TRA,0.04710144927536232
Bird,V,TRA,0.043478260869565216
Bird,V,TRA,0.043478260869565216
Bird,V,TRA,0.043478260869565216
Bird,V,TRA,0.04710144927536232
Bird,V,TRA,0.041666666666666664
Bird,V,TRB,0.0528169014084507
Bird,V,TRB,0.035211267605633804
Bird,V,TRB,0.045774647887323945
Bird,V,TRB,0.03169014084507042
Bird,V,TRB,0.045774647887323945
Bird,V,TRB,0.03169014084507042
Bird,V,TRB,0.04929577464788732
Bird,V,TRB,0.037800687285223365
Bird,V,TRB,0.036231884057971016
Bird,V,TRG,0.03289473684210526
Bird,V,TRG,0.04318936877076412
Bird,V,TRG,0.027586206896551724
Bird,V,TRG,0.04713804713804714
Bird,V,TRG,0.03289473684210526
Bird,V,TRG,0.03986710963455149
Bird,V,TRG,0.027586206896551724
Bird,V,TRG,0.04013377926421405
Bird,V,TRG,0.04377104377104377
Bird,V,TRG,0.03289473684210526
Bird,V,TRG,0.04318936877076412
Bird,V,TRG,0.027586206896551724
Bird,V,TRG,0.04013377926421405
Bird,V,TRG,0.04713804713804714
Bird,V,TRG,0.03289473684210526
Bird,V,TRG,0.04318936877076412
Bird,V,TRG,0.027586206896551724
Bird,V,TRG,0.04013377926421405
Bird,V,TRG,0.04713804713804714
Bird,V,TRG,0.03289473684210526
Bird,V,TRG,0.04318936877076412
Bird,V,IGH,0.03322259136212625
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.031578947368421054
Bird,V,IGH,0.030201342281879196
Bird,V,IGH,0.030508474576271188
Bird,V,IGH,0.016611295681063124
Bird,V,IGH,0.034722222222222224
Bird,V,IGH,0.028070175438596492
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.03088803088803089
Bird,V,IGH,0.034482758620689655
Bird,V,IGH,0.026578073089700997
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.03934426229508197
Bird,V,IGH,0.029605263157894735
Bird,V,IGH,0.026578073089700997
Bird,V,IGH,0.04240282685512368
Bird,V,IGH,0.028070175438596492
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.029900332225913623
Bird,V,IGH,0.03859649122807018
Bird,V,IGH,0.021052631578947368
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.019230769230769232
Bird,V,IGH,0.034482758620689655
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.028268551236749116
Bird,V,IGH,0.028070175438596492
Bird,V,IGH,0.020134228187919462
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.038869257950530034
Bird,V,IGH,0.026578073089700997
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.038869257950530034
Bird,V,IGH,0.02348993288590604
Bird,V,IGH,0.030201342281879196
Bird,V,IGH,0.03571428571428571
Bird,V,IGH,0.031141868512110725
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.0353356890459364
Bird,V,IGH,0.02348993288590604
Bird,V,IGH,0.05860805860805861
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.041379310344827586
Bird,V,IGH,0.038869257950530034
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.026578073089700997
Bird,V,IGH,0.027210884353741496
Bird,V,IGH,0.026578073089700997
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.021052631578947368
Bird,V,IGH,0.045936395759717315
Bird,V,IGH,0.02348993288590604
Bird,V,IGH,0.02768166089965398
Bird,V,IGH,0.03214285714285714
Bird,V,IGH,0.031578947368421054
Bird,V,IGH,0.030201342281879196
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.038869257950530034
Bird,V,IGH,0.0353356890459364
Bird,V,IGH,0.016611295681063124
Bird,V,IGH,0.03322259136212625
Bird,V,IGH,0.02456140350877193
Bird,V,IGH,0.02348993288590604
Bird,V,IGH,0.029900332225913623
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.028070175438596492
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.026755852842809364
Bird,V,IGH,0.03859649122807018
Bird,V,IGH,0.019933554817275746
Bird,V,IGL,0.03558718861209965
Bird,V,IGL,0.043333333333333335
Bird,V,IGL,0.025179856115107913
Bird,V,IGL,0.02909090909090909
Bird,V,IGL,0.025925925925925925
Bird,V,IGL,0.042704626334519574
Bird,V,IGL,0.028469750889679714
Bird,V,IGL,0.03257328990228013
Bird,V,IGL,0.052434456928838954
Bird,V,IGL,0.027874564459930314
Bird,V,IGL,0.05574912891986063
Bird,V,IGL,0.027874564459930314
Bird,V,IGL,0.02702702702702703
Bird,V,IGL,0.04666666666666667
Bird,V,IGL,0.042704626334519574
Bird,V,IGL,0.02491103202846975
Bird,V,IGL,0.03496503496503497
Bird,V,IGL,0.027777777777777776
Bird,V,IGL,0.046357615894039736
Bird,V,IGL,0.03202846975088968
Bird,V,IGL,0.04609929078014184
Bird,V,IGL,0.02464788732394366
Bird,V,IGL,0.055350553505535055
Bird,V,IGL,0.0436241610738255
Bird,V,IGL,0.02027027027027027
Bird,V,IGL,0.04225352112676056
Bird,V,IGL,0.03225806451612903
Bird,V,IGL,0.03914590747330961
Bird,V,IGL,0.021352313167259787
Bird,V,IGL,0.050505050505050504
Bird,V,TRA,0.03435114503816794
Bird,V,TRA,0.03424657534246575
Bird,V,TRA,0.02909090909090909
Bird,V,TRA,0.026515151515151516
Bird,V,TRA,0.03767123287671233
Bird,V,TRA,0.03636363636363636
Bird,V,TRA,0.036231884057971016
Bird,V,TRA,0.025735294117647058
Bird,V,TRA,0.029304029304029304
Bird,V,TRA,0.0410958904109589
Bird,V,TRA,0.04044117647058824
Bird,V,TRA,0.026022304832713755
Bird,V,TRA,0.02973977695167286
Bird,V,TRA,0.03767123287671233
Bird,V,TRA,0.029304029304029304
Bird,V,TRA,0.03717472118959108
Bird,V,TRA,0.029304029304029304
Bird,V,TRA,0.029304029304029304
Bird,V,TRA,0.029304029304029304
Bird,V,TRA,0.03767123287671233
Bird,V,TRA,0.03018867924528302
Bird,V,TRA,0.025735294117647058
Bird,V,TRA,0.030821917808219176
Bird,V,TRA,0.025735294117647058
Bird,V,TRA,0.02973977695167286
Bird,V,TRA,0.029304029304029304
Bird,V,TRA,0.025735294117647058
Bird,V,TRA,0.03741496598639456
Bird,V,TRA,0.04395604395604396
Bird,V,TRA,0.036231884057971016
Bird,V,TRA,0.036231884057971016
Bird,V,TRA,0.03816793893129771
Bird,V,TRA,0.03717472118959108
Bird,V,TRA,0.029411764705882353
Bird,V,TRA,0.02962962962962963
Bird,V,TRA,0.040293040293040296
Bird,V,TRA,0.025735294117647058
Bird,V,TRA,0.022058823529411766
Bird,V,TRA,0.029411764705882353
Bird,V,TRA,0.029411764705882353
Bird,V,TRA,0.03424657534246575
Bird,V,TRA,0.029411764705882353
Bird,V,TRA,0.05985915492957746
Bird,V,TRA,0.03345724907063197
Bird,V,TRA,0.03296703296703297
Bird,V,TRA,0.03767123287671233
Bird,V,TRA,0.025735294117647058
Bird,V,TRA,0.029304029304029304
Bird,V,TRA,0.036231884057971016
Bird,V,TRA,0.04411764705882353
Bird,V,TRA,0.026022304832713755
Bird,V,TRA,0.029304029304029304
Bird,V,TRA,0.03424657534246575
Bird,V,TRA,0.03272727272727273
Bird,V,TRA,0.03424657534246575
Bird,V,TRA,0.025735294117647058
Bird,V,TRA,0.029304029304029304
Bird,V,TRA,0.02973977695167286
Bird,V,TRA,0.029304029304029304
Bird,V,TRA,0.0410958904109589
Bird,V,TRA,0.025925925925925925
Bird,V,TRA,0.02909090909090909
Bird,V,TRA,0.03296703296703297
Bird,V,TRA,0.02973977695167286
Bird,V,TRA,0.029304029304029304
Bird,V,TRA,0.026022304832713755
Bird,V,TRA,0.041237113402061855
Bird,V,TRA,0.040268456375838924
Bird,V,TRA,0.02909090909090909
Bird,V,TRA,0.02909090909090909
Bird,V,TRA,0.033582089552238806
Bird,V,TRB,0.028985507246376812
Bird,V,TRB,0.041237113402061855
Bird,V,TRB,0.028985507246376812
Bird,V,TRB,0.025362318840579712
Bird,V,TRB,0.028985507246376812
Bird,V,TRB,0.028169014084507043
Bird,V,TRB,0.02464788732394366
Bird,V,TRB,0.02464788732394366
Bird,V,TRB,0.028169014084507043
Bird,V,TRB,0.02456140350877193
Bird,V,TRB,0.02464788732394366
Bird,V,TRB,0.028169014084507043
Bird,V,TRB,0.02464788732394366
Bird,V,TRB,0.028169014084507043
Bird,V,TRB,0.02464788732394366
Bird,V,TRG,0.03289473684210526
Bird,V,TRG,0.03618421052631579
Bird,V,TRG,0.037800687285223365
Bird,V,TRG,0.04276315789473684
Bird,V,TRG,0.03832752613240418
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.029605263157894735
Bird,V,TRG,0.0429042904290429
Bird,V,TRG,0.029605263157894735
Bird,V,TRG,0.041237113402061855
Bird,V,TRG,0.03832752613240418
Bird,V,TRG,0.029605263157894735
Bird,V,TRG,0.03436426116838488
Bird,V,TRG,0.04276315789473684
Bird,V,TRG,0.029605263157894735
Bird,V,TRG,0.037800687285223365
Bird,V,TRG,0.046052631578947366
Bird,V,TRG,0.04529616724738676
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.033003300330033
Bird,V,TRG,0.029605263157894735
Bird,V,TRG,0.037800687285223365
Bird,V,TRG,0.046052631578947366
Bird,V,TRG,0.029605263157894735
Bird,V,TRG,0.041237113402061855
Bird,V,TRG,0.04276315789473684
Bird,V,TRG,0.03289473684210526
Bird,V,TRG,0.044673539518900345
Bird,V,TRG,0.049342105263157895
Bird,V,TRG,0.04887218045112782
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.033003300330033
Bird,V,TRG,0.029605263157894735
Bird,V,TRG,0.044673539518900345
Bird,V,TRG,0.049342105263157895
Bird,V,TRG,0.03459119496855346
Bird,V,IGH,0.03355704697986577
Bird,V,IGH,0.043795620437956206
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.033783783783783786
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.02711864406779661
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.03125
Bird,V,IGH,0.02456140350877193
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.035211267605633804
Bird,V,IGH,0.03819444444444445
Bird,V,IGH,0.03355704697986577
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.03103448275862069
Bird,V,IGH,0.03180212014134275
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.026578073089700997
Bird,V,IGH,0.038869257950530034
Bird,V,IGH,0.02456140350877193
Bird,V,IGH,0.016611295681063124
Bird,V,IGH,0.026578073089700997
Bird,V,IGH,0.028070175438596492
Bird,V,IGH,0.028070175438596492
Bird,V,IGH,0.020134228187919462
Bird,V,IGH,0.017543859649122806
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.038869257950530034
Bird,V,IGH,0.026578073089700997
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.021052631578947368
Bird,V,IGH,0.038869257950530034
Bird,V,IGH,0.02348993288590604
Bird,V,IGH,0.030201342281879196
Bird,V,IGH,0.03571428571428571
Bird,V,IGH,0.031141868512110725
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.03180212014134275
Bird,V,IGH,0.023333333333333334
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.05333333333333334
Bird,V,IGH,0.03103448275862069
Bird,V,IGH,0.03322259136212625
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.030201342281879196
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.03793103448275862
Bird,V,IGH,0.02348993288590604
Bird,V,IGH,0.03214285714285714
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.02922077922077922
Bird,V,IGH,0.0456140350877193
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.0353356890459364
Bird,V,IGH,0.02348993288590604
Bird,V,IGH,0.06338028169014084
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.041379310344827586
Bird,V,IGH,0.03914590747330961
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.026578073089700997
Bird,V,IGH,0.027210884353741496
Bird,V,IGH,0.026578073089700997
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.021052631578947368
Bird,V,IGH,0.045936395759717315
Bird,V,IGH,0.02348993288590604
Bird,V,IGH,0.02768166089965398
Bird,V,IGH,0.03214285714285714
Bird,V,IGH,0.031578947368421054
Bird,V,IGH,0.030201342281879196
Bird,V,IGH,0.026845637583892617
Bird,V,IGH,0.038869257950530034
Bird,V,IGH,0.0353356890459364
Bird,V,IGH,0.016611295681063124
Bird,V,IGH,0.03322259136212625
Bird,V,IGH,0.028070175438596492
Bird,V,IGH,0.02348993288590604
Bird,V,IGH,0.029900332225913623
Bird,V,IGH,0.023255813953488372
Bird,V,IGH,0.030100334448160536
Bird,V,IGH,0.019933554817275746
Bird,V,IGH,0.026755852842809364
Bird,V,IGH,0.03859649122807018
Bird,V,IGH,0.019933554817275746
Bird,V,IGL,0.02888086642599278
Bird,V,IGL,0.025179856115107913
Bird,V,IGL,0.06802721088435375
Bird,V,IGL,0.025925925925925925
Bird,V,IGL,0.028469750889679714
Bird,V,IGL,0.026058631921824105
Bird,V,IGL,0.05054151624548736
Bird,V,IGL,0.0313588850174216
Bird,V,IGL,0.027874564459930314
Bird,V,IGL,0.02702702702702703
Bird,V,IGL,0.04666666666666667
Bird,V,IGL,0.03333333333333333
Bird,V,IGL,0.028469750889679714
Bird,V,IGL,0.027972027972027972
Bird,V,IGL,0.024305555555555556
Bird,V,IGL,0.03202846975088968
Bird,V,IGL,0.04609929078014184
Bird,V,IGL,0.02464788732394366
Bird,V,IGL,0.055350553505535055
Bird,V,IGL,0.0436241610738255
Bird,V,IGL,0.02027027027027027
Bird,V,IGL,0.04225352112676056
Bird,V,IGL,0.03225806451612903
Bird,V,IGL,0.03914590747330961
Bird,V,IGL,0.021352313167259787
Bird,V,IGL,0.050505050505050504
Bird,V,TRB,0.03260869565217391
Bird,V,TRB,0.028985507246376812
Bird,V,TRB,0.028985507246376812
Bird,V,TRB,0.041237113402061855
Bird,V,TRB,0.028985507246376812
Bird,V,TRB,0.028985507246376812
Bird,V,TRB,0.028169014084507043
Bird,V,TRB,0.02464788732394366
Bird,V,TRB,0.02464788732394366
Bird,V,TRB,0.02464788732394366
Bird,V,TRB,0.028169014084507043
Bird,V,TRB,0.02456140350877193
Bird,V,TRB,0.02464788732394366
Bird,V,TRB,0.02464788732394366
Bird,V,TRB,0.02456140350877193
Bird,V,TRB,0.02464788732394366
Bird,V,TRB,0.028169014084507043
Bird,V,TRB,0.02464788732394366
Bird,V,TRB,0.02464788732394366
Bird,V,TRB,0.02464788732394366
Bird,V,TRG,0.03618421052631579
Bird,V,TRG,0.03289473684210526
Bird,V,TRG,0.037800687285223365
Bird,V,TRG,0.04276315789473684
Bird,V,TRG,0.03832752613240418
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.033003300330033
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.041237113402061855
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.041237113402061855
Bird,V,TRG,0.029605263157894735
Bird,V,TRG,0.03436426116838488
Bird,V,TRG,0.04276315789473684
Bird,V,TRG,0.029605263157894735
Bird,V,TRG,0.041237113402061855
Bird,V,TRG,0.04590163934426229
Bird,V,TRG,0.041811846689895474
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.039603960396039604
Bird,V,TRG,0.03289473684210526
Bird,V,TRG,0.041237113402061855
Bird,V,TRG,0.03618421052631579
Bird,V,TRG,0.037800687285223365
Bird,V,TRG,0.03832752613240418
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.02631578947368421
Bird,V,TRG,0.036303630363036306
Bird,V,TRG,0.029605263157894735
Bird,V,TRG,0.041237113402061855
